create TABLE valid_gps_test as select * from gps where ostdesc not like '%定位无效%';
CREATE INDEX suid_idx ON valid_gps_test (suid);
ALTER TABLE valid_gps_test add column stop integer;
get_suids finished!
get_suids finished!
7690/27297	15987: label_stop finished!
7691/27297	10012: label_stop finished!
7692/27297	20165: label_stop finished!
7693/27297	3389: label_stop finished!
7694/27297	13850: label_stop finished!
7695/27297	11550: label_stop finished!
7696/27297	3751: label_stop finished!
7697/27297	1661: label_stop finished!
7698/27297	13075: label_stop finished!
7699/27297	35039: label_stop finished!
7700/27297	10664: label_stop finished!
7701/27297	12407: label_stop finished!
7702/27297	9138: label_stop finished!
7703/27297	19186: label_stop finished!
7704/27297	17841: label_stop finished!
7705/27297	30462: label_stop finished!
7706/27297	24474: label_stop finished!
7707/27297	31744: label_stop finished!
7708/27297	34051: label_stop finished!
7709/27297	19059: label_stop finished!
7710/27297	20879: label_stop finished!
7711/27297	5842: label_stop finished!
7712/27297	7919: label_stop finished!
7713/27297	4891: label_stop finished!
7714/27297	30143: label_stop finished!
7715/27297	9510: label_stop finished!
7716/27297	4807: label_stop finished!
7717/27297	28989: label_stop finished!
7718/27297	12683: label_stop finished!
7719/27297	14317: label_stop finished!
7720/27297	29344: label_stop finished!
7721/27297	14466: label_stop finished!
7722/27297	2956: label_stop finished!
7723/27297	5553: label_stop finished!
7724/27297	2822: label_stop finished!
7725/27297	28315: label_stop finished!
7726/27297	3141: label_stop finished!
7727/27297	3207: label_stop finished!
7728/27297	22654: label_stop finished!
7729/27297	3304: label_stop finished!
7730/27297	4862: label_stop finished!
7731/27297	24091: label_stop finished!
7732/27297	23727: label_stop finished!
7733/27297	14149: label_stop finished!
7734/27297	19297: label_stop finished!
7735/27297	13514: label_stop finished!
7736/27297	13674: label_stop finished!
7737/27297	22426: label_stop finished!
7738/27297	34114: label_stop finished!
7739/27297	13317: label_stop finished!
7740/27297	31901: label_stop finished!
7741/27297	37687: label_stop finished!
7742/27297	22371: label_stop finished!
7743/27297	11731: label_stop finished!
7744/27297	1659: label_stop finished!
7745/27297	12577: label_stop finished!
7746/27297	35016: label_stop finished!
7747/27297	13276: label_stop finished!
7748/27297	1476: label_stop finished!
7749/27297	15334: label_stop finished!
7750/27297	39356: label_stop finished!
7751/27297	29128: label_stop finished!
7752/27297	18326: label_stop finished!
7753/27297	1818: label_stop finished!
7754/27297	32312: label_stop finished!
7755/27297	17659: label_stop finished!
7756/27297	12946: label_stop finished!
7757/27297	27482: label_stop finished!
7758/27297	21272: label_stop finished!
7759/27297	27422: label_stop finished!
7760/27297	15435: label_stop finished!
7761/27297	15660: label_stop finished!
7762/27297	11423: label_stop finished!
7763/27297	18797: label_stop finished!
7764/27297	20975: label_stop finished!
7765/27297	34846: label_stop finished!
7766/27297	10329: label_stop finished!
7767/27297	5745: label_stop finished!
7768/27297	6311: label_stop finished!
7769/27297	2997: label_stop finished!
7770/27297	13769: label_stop finished!
7771/27297	37586: label_stop finished!
7772/27297	6196: label_stop finished!
7773/27297	12364: label_stop finished!
7774/27297	24637: label_stop finished!
7775/27297	20339: label_stop finished!
7776/27297	33906: label_stop finished!
7777/27297	27690: label_stop finished!
7778/27297	2636: label_stop finished!
7779/27297	9418: label_stop finished!
7780/27297	25700: label_stop finished!
7781/27297	23729: label_stop finished!
7782/27297	33117: label_stop finished!
7783/27297	4118: label_stop finished!
7784/27297	25269: label_stop finished!
7785/27297	15810: label_stop finished!
7786/27297	1502: label_stop finished!
7787/27297	22323: label_stop finished!
7788/27297	12288: label_stop finished!
7789/27297	27651: label_stop finished!
7790/27297	21804: label_stop finished!
7791/27297	25046: label_stop finished!
7792/27297	37518: label_stop finished!
7793/27297	7849: label_stop finished!
7794/27297	4339: label_stop finished!
7795/27297	18685: label_stop finished!
7796/27297	23429: label_stop finished!
7797/27297	14729: label_stop finished!
7798/27297	6590: label_stop finished!
7799/27297	5402: label_stop finished!
7800/27297	1388: label_stop finished!
7801/27297	2267: label_stop finished!
7802/27297	24527: label_stop finished!
7803/27297	6226: label_stop finished!
7804/27297	29631: label_stop finished!
7805/27297	20979: label_stop finished!
7806/27297	10823: label_stop finished!
7807/27297	14977: label_stop finished!
7808/27297	4865: label_stop finished!
7809/27297	22588: label_stop finished!
7810/27297	33118: label_stop finished!
7811/27297	22321: label_stop finished!
7812/27297	14226: label_stop finished!
7813/27297	9366: label_stop finished!
7814/27297	5492: label_stop finished!
7815/27297	11281: label_stop finished!
7816/27297	21475: label_stop finished!
7817/27297	21003: label_stop finished!
7818/27297	11832: label_stop finished!
7819/27297	13053: label_stop finished!
7820/27297	9082: label_stop finished!
7821/27297	12835: label_stop finished!
7822/27297	39025: label_stop finished!
7823/27297	6363: label_stop finished!
7824/27297	3569: label_stop finished!
7825/27297	2534: label_stop finished!
7826/27297	25154: label_stop finished!
7827/27297	1896: label_stop finished!
7828/27297	6402: label_stop finished!
7829/27297	12858: label_stop finished!
7830/27297	21257: label_stop finished!
7831/27297	5588: label_stop finished!
7832/27297	18907: label_stop finished!
7833/27297	32377: label_stop finished!
7834/27297	6319: label_stop finished!
7835/27297	22356: label_stop finished!
7836/27297	15967: label_stop finished!
7837/27297	33250: label_stop finished!
7838/27297	27290: label_stop finished!
7839/27297	8367: label_stop finished!
7840/27297	37502: label_stop finished!
7841/27297	12211: label_stop finished!
7842/27297	36850: label_stop finished!
7843/27297	16553: label_stop finished!
7844/27297	12479: label_stop finished!
7845/27297	4032: label_stop finished!
7846/27297	16403: label_stop finished!
7847/27297	31157: label_stop finished!
7848/27297	20254: label_stop finished!
7849/27297	39361: label_stop finished!
7850/27297	31604: label_stop finished!
7851/27297	18556: label_stop finished!
7852/27297	20487: label_stop finished!
7853/27297	12437: label_stop finished!
7854/27297	2917: label_stop finished!
7855/27297	20444: label_stop finished!
7856/27297	3330: label_stop finished!
7857/27297	9159: label_stop finished!
7858/27297	1479: label_stop finished!
7859/27297	21098: label_stop finished!
7860/27297	9096: label_stop finished!
7861/27297	3019: label_stop finished!
7862/27297	22226: label_stop finished!
7863/27297	10847: label_stop finished!
7864/27297	14730: label_stop finished!
7865/27297	36437: label_stop finished!
7866/27297	7772: label_stop finished!
7867/27297	29765: label_stop finished!
7868/27297	4071: label_stop finished!
7869/27297	15745: label_stop finished!
7870/27297	19171: label_stop finished!
7871/27297	19419: label_stop finished!
7872/27297	26480: label_stop finished!
7873/27297	23248: label_stop finished!
7874/27297	38670: label_stop finished!
7875/27297	29565: label_stop finished!
7876/27297	18552: label_stop finished!
7877/27297	13510: label_stop finished!
7878/27297	21391: label_stop finished!
7879/27297	6581: label_stop finished!
7880/27297	14381: label_stop finished!
7881/27297	20651: label_stop finished!
7882/27297	27669: label_stop finished!
7883/27297	15793: label_stop finished!
7884/27297	10575: label_stop finished!
7885/27297	1913: label_stop finished!
7886/27297	32019: label_stop finished!
7887/27297	31269: label_stop finished!
7888/27297	10088: label_stop finished!
7889/27297	1394: label_stop finished!
7890/27297	1150: label_stop finished!
7891/27297	23513: label_stop finished!
7892/27297	8388: label_stop finished!
7893/27297	20424: label_stop finished!
7894/27297	22393: label_stop finished!
7895/27297	3109: label_stop finished!
7896/27297	6722: label_stop finished!
7897/27297	20460: label_stop finished!
7898/27297	10414: label_stop finished!
7899/27297	2568: label_stop finished!
7900/27297	14433: label_stop finished!
7901/27297	13873: label_stop finished!
7902/27297	37309: label_stop finished!
7903/27297	3490: label_stop finished!
7904/27297	8342: label_stop finished!
7905/27297	22306: label_stop finished!
7906/27297	33835: label_stop finished!
7907/27297	13796: label_stop finished!
7908/27297	34817: label_stop finished!
7909/27297	24773: label_stop finished!
7910/27297	10089: label_stop finished!
7911/27297	8837: label_stop finished!
7912/27297	13178: label_stop finished!
7913/27297	21732: label_stop finished!
7914/27297	10604: label_stop finished!
7915/27297	4556: label_stop finished!
7916/27297	22074: label_stop finished!
7917/27297	8470: label_stop finished!
7918/27297	14156: label_stop finished!
7919/27297	8608: label_stop finished!
7920/27297	12149: label_stop finished!
7921/27297	27254: label_stop finished!
7922/27297	33886: label_stop finished!
7923/27297	12911: label_stop finished!
7924/27297	25655: label_stop finished!
7925/27297	31683: label_stop finished!
7926/27297	5868: label_stop finished!
7927/27297	19415: label_stop finished!
7928/27297	24723: label_stop finished!
7929/27297	28547: label_stop finished!
7930/27297	35931: label_stop finished!
7931/27297	16284: label_stop finished!
7932/27297	30339: label_stop finished!
7933/27297	2401: label_stop finished!
7934/27297	17822: label_stop finished!
7935/27297	29642: label_stop finished!
7936/27297	6583: label_stop finished!
7937/27297	5463: label_stop finished!
7938/27297	9990: label_stop finished!
7939/27297	24090: label_stop finished!
7940/27297	22474: label_stop finished!
7941/27297	15155: label_stop finished!
7942/27297	18175: label_stop finished!
7943/27297	27847: label_stop finished!
7944/27297	3091: label_stop finished!
7945/27297	10751: label_stop finished!
7946/27297	37059: label_stop finished!
7947/27297	20178: label_stop finished!
7948/27297	24727: label_stop finished!
7949/27297	24701: label_stop finished!
7950/27297	32660: label_stop finished!
7951/27297	9874: label_stop finished!
7952/27297	2953: label_stop finished!
7953/27297	17953: label_stop finished!
7954/27297	6914: label_stop finished!
7955/27297	9879: label_stop finished!
7956/27297	8704: label_stop finished!
7957/27297	13263: label_stop finished!
7958/27297	16569: label_stop finished!
7959/27297	7663: label_stop finished!
7960/27297	8483: label_stop finished!
7961/27297	2259: label_stop finished!
7962/27297	2012: label_stop finished!
7963/27297	8641: label_stop finished!
7964/27297	1955: label_stop finished!
7965/27297	6558: label_stop finished!
7966/27297	21766: label_stop finished!
7967/27297	2815: label_stop finished!
7968/27297	24198: label_stop finished!
7969/27297	31741: label_stop finished!
7970/27297	23608: label_stop finished!
7971/27297	13785: label_stop finished!
7972/27297	7388: label_stop finished!
7973/27297	26063: label_stop finished!
7974/27297	20438: label_stop finished!
7975/27297	34933: label_stop finished!
7976/27297	13328: label_stop finished!
7977/27297	8502: label_stop finished!
7978/27297	33161: label_stop finished!
7979/27297	23980: label_stop finished!
7980/27297	19925: label_stop finished!
7981/27297	9081: label_stop finished!
7982/27297	1780: label_stop finished!
7983/27297	15067: label_stop finished!
7984/27297	7372: label_stop finished!
7985/27297	18702: label_stop finished!
7986/27297	7328: label_stop finished!
7987/27297	15314: label_stop finished!
7988/27297	25658: label_stop finished!
7989/27297	5683: label_stop finished!
7990/27297	28534: label_stop finished!
7991/27297	7199: label_stop finished!
7992/27297	30662: label_stop finished!
7993/27297	29137: label_stop finished!
7994/27297	10972: label_stop finished!
7995/27297	20001: label_stop finished!
7996/27297	11279: label_stop finished!
7997/27297	34151: label_stop finished!
7998/27297	15472: label_stop finished!
7999/27297	22319: label_stop finished!
8000/27297	4106: label_stop finished!
8001/27297	2000: label_stop finished!
8002/27297	10327: label_stop finished!
8003/27297	4870: label_stop finished!
8004/27297	19515: label_stop finished!
8005/27297	15450: label_stop finished!
8006/27297	27450: label_stop finished!
8007/27297	33536: label_stop finished!
8008/27297	37965: label_stop finished!
8009/27297	19532: label_stop finished!
8010/27297	2715: label_stop finished!
8011/27297	17557: label_stop finished!
8012/27297	33315: label_stop finished!
8013/27297	36431: label_stop finished!
8014/27297	5910: label_stop finished!
8015/27297	31473: label_stop finished!
8016/27297	23800: label_stop finished!
8017/27297	18863: label_stop finished!
8018/27297	21139: label_stop finished!
8019/27297	21226: label_stop finished!
8020/27297	9058: label_stop finished!
8021/27297	30774: label_stop finished!
8022/27297	14528: label_stop finished!
8023/27297	29622: label_stop finished!
8024/27297	4251: label_stop finished!
8025/27297	15868: label_stop finished!
8026/27297	5977: label_stop finished!
8027/27297	23567: label_stop finished!
8028/27297	30683: label_stop finished!
8029/27297	16479: label_stop finished!
8030/27297	28383: label_stop finished!
8031/27297	37229: label_stop finished!
8032/27297	35572: label_stop finished!
8033/27297	6049: label_stop finished!
8034/27297	14206: label_stop finished!
8035/27297	18789: label_stop finished!
8036/27297	2920: label_stop finished!
8037/27297	32691: label_stop finished!
8038/27297	9142: label_stop finished!
8039/27297	15042: label_stop finished!
8040/27297	9935: label_stop finished!
8041/27297	22065: label_stop finished!
8042/27297	21541: label_stop finished!
8043/27297	2546: label_stop finished!
8044/27297	14625: label_stop finished!
8045/27297	13586: label_stop finished!
8046/27297	14415: label_stop finished!
8047/27297	7577: label_stop finished!
8048/27297	6806: label_stop finished!
8049/27297	20766: label_stop finished!
8050/27297	15426: label_stop finished!
8051/27297	13547: label_stop finished!
8052/27297	16622: label_stop finished!
8053/27297	26084: label_stop finished!
8054/27297	20405: label_stop finished!
8055/27297	19817: label_stop finished!
8056/27297	20515: label_stop finished!
8057/27297	1370: label_stop finished!
8058/27297	27780: label_stop finished!
8059/27297	21586: label_stop finished!
8060/27297	29426: label_stop finished!
8061/27297	32014: label_stop finished!
8062/27297	18381: label_stop finished!
8063/27297	36252: label_stop finished!
8064/27297	10555: label_stop finished!
8065/27297	10274: label_stop finished!
8066/27297	8231: label_stop finished!
8067/27297	8954: label_stop finished!
8068/27297	26543: label_stop finished!
8069/27297	21142: label_stop finished!
8070/27297	1653: label_stop finished!
8071/27297	5152: label_stop finished!
8072/27297	35767: label_stop finished!
8073/27297	11566: label_stop finished!
8074/27297	29386: label_stop finished!
8075/27297	22964: label_stop finished!
8076/27297	8472: label_stop finished!
8077/27297	23178: label_stop finished!
8078/27297	2661: label_stop finished!
8079/27297	29055: label_stop finished!
8080/27297	10027: label_stop finished!
8081/27297	3260: label_stop finished!
8082/27297	8737: label_stop finished!
8083/27297	4062: label_stop finished!
8084/27297	16243: label_stop finished!
8085/27297	13156: label_stop finished!
8086/27297	21621: label_stop finished!
8087/27297	31339: label_stop finished!
8088/27297	25732: label_stop finished!
8089/27297	16602: label_stop finished!
8090/27297	7591: label_stop finished!
8091/27297	18234: label_stop finished!
8092/27297	5600: label_stop finished!
8093/27297	3914: label_stop finished!
8094/27297	2093: label_stop finished!
8095/27297	4160: label_stop finished!
8096/27297	10639: label_stop finished!
8097/27297	9794: label_stop finished!
8098/27297	9731: label_stop finished!
8099/27297	34822: label_stop finished!
8100/27297	15787: label_stop finished!
8101/27297	12921: label_stop finished!
8102/27297	2914: label_stop finished!
8103/27297	37054: label_stop finished!
8104/27297	30697: label_stop finished!
8105/27297	8556: label_stop finished!
8106/27297	22691: label_stop finished!
8107/27297	8128: label_stop finished!
8108/27297	27434: label_stop finished!
8109/27297	17674: label_stop finished!
8110/27297	17090: label_stop finished!
8111/27297	9802: label_stop finished!
8112/27297	7722: label_stop finished!
8113/27297	31598: label_stop finished!
8114/27297	33085: label_stop finished!
8115/27297	33615: label_stop finished!
8116/27297	24877: label_stop finished!
8117/27297	1572: label_stop finished!
8118/27297	1332: label_stop finished!
8119/27297	2850: label_stop finished!
8120/27297	12732: label_stop finished!
8121/27297	32386: label_stop finished!
8122/27297	8582: label_stop finished!
8123/27297	17211: label_stop finished!
8124/27297	25072: label_stop finished!
8125/27297	10256: label_stop finished!
8126/27297	24620: label_stop finished!
8127/27297	24969: label_stop finished!
8128/27297	6959: label_stop finished!
8129/27297	19669: label_stop finished!
8130/27297	9206: label_stop finished!
8131/27297	30728: label_stop finished!
8132/27297	3097: label_stop finished!
8133/27297	27090: label_stop finished!
8134/27297	30927: label_stop finished!
8135/27297	26459: label_stop finished!
8136/27297	1099: label_stop finished!
8137/27297	18060: label_stop finished!
8138/27297	13449: label_stop finished!
8139/27297	10101: label_stop finished!
8140/27297	13621: label_stop finished!
8141/27297	5805: label_stop finished!
8142/27297	22887: label_stop finished!
8143/27297	30279: label_stop finished!
8144/27297	23340: label_stop finished!
8145/27297	21512: label_stop finished!
8146/27297	33887: label_stop finished!
8147/27297	8663: label_stop finished!
8148/27297	3981: label_stop finished!
8149/27297	3444: label_stop finished!
8150/27297	18595: label_stop finished!
8151/27297	2432: label_stop finished!
8152/27297	6375: label_stop finished!
8153/27297	7248: label_stop finished!
8154/27297	18342: label_stop finished!
8155/27297	4167: label_stop finished!
8156/27297	9505: label_stop finished!
8157/27297	26415: label_stop finished!
8158/27297	9729: label_stop finished!
8159/27297	27700: label_stop finished!
8160/27297	12161: label_stop finished!
8161/27297	12186: label_stop finished!
8162/27297	8846: label_stop finished!
8163/27297	15548: label_stop finished!
8164/27297	5833: label_stop finished!
8165/27297	7891: label_stop finished!
8166/27297	2998: label_stop finished!
8167/27297	39033: label_stop finished!
8168/27297	5754: label_stop finished!
8169/27297	38558: label_stop finished!
8170/27297	20214: label_stop finished!
8171/27297	17119: label_stop finished!
8172/27297	19321: label_stop finished!
8173/27297	18164: label_stop finished!
8174/27297	29348: label_stop finished!
8175/27297	1151: label_stop finished!
8176/27297	13034: label_stop finished!
8177/27297	15642: label_stop finished!
8178/27297	11371: label_stop finished!
8179/27297	31215: label_stop finished!
8180/27297	37581: label_stop finished!
8181/27297	28946: label_stop finished!
8182/27297	4398: label_stop finished!
8183/27297	6008: label_stop finished!
8184/27297	7290: label_stop finished!
8185/27297	18296: label_stop finished!
8186/27297	27872: label_stop finished!
8187/27297	28669: label_stop finished!
8188/27297	2330: label_stop finished!
8189/27297	22641: label_stop finished!
8190/27297	19464: label_stop finished!
8191/27297	11356: label_stop finished!
8192/27297	31924: label_stop finished!
8193/27297	3011: label_stop finished!
8194/27297	28749: label_stop finished!
8195/27297	12738: label_stop finished!
8196/27297	20762: label_stop finished!
8197/27297	5341: label_stop finished!
8198/27297	13102: label_stop finished!
8199/27297	2107: label_stop finished!
8200/27297	4135: label_stop finished!
8201/27297	18675: label_stop finished!
8202/27297	9769: label_stop finished!
8203/27297	11012: label_stop finished!
8204/27297	9438: label_stop finished!
8205/27297	11408: label_stop finished!
8206/27297	21441: label_stop finished!
8207/27297	3615: label_stop finished!
8208/27297	25826: label_stop finished!
8209/27297	23798: label_stop finished!
8210/27297	29822: label_stop finished!
8211/27297	18265: label_stop finished!
8212/27297	9719: label_stop finished!
8213/27297	15109: label_stop finished!
8214/27297	31856: label_stop finished!
8215/27297	24392: label_stop finished!
8216/27297	7528: label_stop finished!
8217/27297	18967: label_stop finished!
8218/27297	23586: label_stop finished!
8219/27297	33455: label_stop finished!
8220/27297	10325: label_stop finished!
8221/27297	8878: label_stop finished!
8222/27297	22401: label_stop finished!
8223/27297	13001: label_stop finished!
8224/27297	18029: label_stop finished!
8225/27297	21615: label_stop finished!
8226/27297	14930: label_stop finished!
8227/27297	6697: label_stop finished!
8228/27297	2063: label_stop finished!
8229/27297	8270: label_stop finished!
8230/27297	37498: label_stop finished!
8231/27297	8769: label_stop finished!
8232/27297	36050: label_stop finished!
8233/27297	21410: label_stop finished!
8234/27297	14859: label_stop finished!
8235/27297	12509: label_stop finished!
8236/27297	19901: label_stop finished!
8237/27297	11564: label_stop finished!
8238/27297	2195: label_stop finished!
8239/27297	25240: label_stop finished!
8240/27297	2100: label_stop finished!
8241/27297	25085: label_stop finished!
8242/27297	18904: label_stop finished!
8243/27297	10252: label_stop finished!
8244/27297	21597: label_stop finished!
8245/27297	35750: label_stop finished!
8246/27297	31317: label_stop finished!
8247/27297	3131: label_stop finished!
8248/27297	18664: label_stop finished!
8249/27297	6547: label_stop finished!
8250/27297	7782: label_stop finished!
8251/27297	30047: label_stop finished!
8252/27297	9131: label_stop finished!
8253/27297	11490: label_stop finished!
8254/27297	14192: label_stop finished!
8255/27297	20705: label_stop finished!
8256/27297	2860: label_stop finished!
8257/27297	24008: label_stop finished!
8258/27297	3962: label_stop finished!
8259/27297	14956: label_stop finished!
8260/27297	14515: label_stop finished!
8261/27297	31769: label_stop finished!
8262/27297	20369: label_stop finished!
8263/27297	19593: label_stop finished!
8264/27297	11378: label_stop finished!
8265/27297	15335: label_stop finished!
8266/27297	15677: label_stop finished!
8267/27297	7895: label_stop finished!
8268/27297	14367: label_stop finished!
8269/27297	25527: label_stop finished!
8270/27297	14916: label_stop finished!
8271/27297	21192: label_stop finished!
8272/27297	1921: label_stop finished!
8273/27297	1472: label_stop finished!
8274/27297	7580: label_stop finished!
8275/27297	21078: label_stop finished!
8276/27297	13106: label_stop finished!
8277/27297	31610: label_stop finished!
8278/27297	12236: label_stop finished!
8279/27297	13670: label_stop finished!
8280/27297	9481: label_stop finished!
8281/27297	16574: label_stop finished!
8282/27297	22736: label_stop finished!
8283/27297	38111: label_stop finished!
8284/27297	18262: label_stop finished!
8285/27297	6774: label_stop finished!
8286/27297	2367: label_stop finished!
8287/27297	6096: label_stop finished!
8288/27297	24878: label_stop finished!
8289/27297	19313: label_stop finished!
8290/27297	12259: label_stop finished!
8291/27297	7451: label_stop finished!
8292/27297	18733: label_stop finished!
8293/27297	28868: label_stop finished!
8294/27297	16372: label_stop finished!
8295/27297	2948: label_stop finished!
8296/27297	9704: label_stop finished!
8297/27297	15252: label_stop finished!
8298/27297	3098: label_stop finished!
8299/27297	18636: label_stop finished!
8300/27297	27167: label_stop finished!
8301/27297	32349: label_stop finished!
8302/27297	16405: label_stop finished!
8303/27297	28545: label_stop finished!
8304/27297	18101: label_stop finished!
8305/27297	34113: label_stop finished!
8306/27297	38993: label_stop finished!
8307/27297	7925: label_stop finished!
8308/27297	20307: label_stop finished!
8309/27297	9008: label_stop finished!
8310/27297	18749: label_stop finished!
8311/27297	9341: label_stop finished!
8312/27297	33166: label_stop finished!
8313/27297	28539: label_stop finished!
8314/27297	11921: label_stop finished!
8315/27297	17763: label_stop finished!
8316/27297	23409: label_stop finished!
8317/27297	12125: label_stop finished!
8318/27297	4236: label_stop finished!
8319/27297	24656: label_stop finished!
8320/27297	29050: label_stop finished!
8321/27297	27319: label_stop finished!
8322/27297	14821: label_stop finished!
8323/27297	3336: label_stop finished!
8324/27297	33846: label_stop finished!
8325/27297	13708: label_stop finished!
8326/27297	32233: label_stop finished!
8327/27297	24101: label_stop finished!
8328/27297	26240: label_stop finished!
8329/27297	12494: label_stop finished!
8330/27297	20642: label_stop finished!
8331/27297	22330: label_stop finished!
8332/27297	13963: label_stop finished!
8333/27297	23831: label_stop finished!
8334/27297	18648: label_stop finished!
8335/27297	14168: label_stop finished!
8336/27297	13144: label_stop finished!
8337/27297	21198: label_stop finished!
8338/27297	28110: label_stop finished!
8339/27297	24824: label_stop finished!
8340/27297	8246: label_stop finished!
8341/27297	2171: label_stop finished!
8342/27297	38431: label_stop finished!
8343/27297	11391: label_stop finished!
8344/27297	26258: label_stop finished!
8345/27297	1038: label_stop finished!
8346/27297	6267: label_stop finished!
8347/27297	13930: label_stop finished!
8348/27297	26306: label_stop finished!
8349/27297	4159: label_stop finished!
8350/27297	8387: label_stop finished!
8351/27297	32793: label_stop finished!
8352/27297	16942: label_stop finished!
8353/27297	32368: label_stop finished!
8354/27297	24534: label_stop finished!
8355/27297	29534: label_stop finished!
8356/27297	18812: label_stop finished!
8357/27297	38760: label_stop finished!
8358/27297	23968: label_stop finished!
8359/27297	17711: label_stop finished!
8360/27297	24823: label_stop finished!
8361/27297	17725: label_stop finished!
8362/27297	20836: label_stop finished!
8363/27297	16716: label_stop finished!
8364/27297	6528: label_stop finished!
8365/27297	3137: label_stop finished!
8366/27297	23582: label_stop finished!
8367/27297	19983: label_stop finished!
8368/27297	16320: label_stop finished!
8369/27297	38594: label_stop finished!
8370/27297	15646: label_stop finished!
8371/27297	22329: label_stop finished!
8372/27297	34818: label_stop finished!
8373/27297	1976: label_stop finished!
8374/27297	4969: label_stop finished!
8375/27297	1144: label_stop finished!
8376/27297	31970: label_stop finished!
8377/27297	13204: label_stop finished!
8378/27297	17642: label_stop finished!
8379/27297	15336: label_stop finished!
8380/27297	10572: label_stop finished!
8381/27297	29361: label_stop finished!
8382/27297	7224: label_stop finished!
8383/27297	11792: label_stop finished!
8384/27297	2945: label_stop finished!
8385/27297	30892: label_stop finished!
8386/27297	11610: label_stop finished!
8387/27297	20284: label_stop finished!
8388/27297	14714: label_stop finished!
8389/27297	28248: label_stop finished!
8390/27297	31896: label_stop finished!
8391/27297	6432: label_stop finished!
8392/27297	2861: label_stop finished!
8393/27297	6294: label_stop finished!
8394/27297	27336: label_stop finished!
8395/27297	20132: label_stop finished!
8396/27297	28979: label_stop finished!
8397/27297	2094: label_stop finished!
8398/27297	2046: label_stop finished!
8399/27297	13998: label_stop finished!
8400/27297	19088: label_stop finished!
8401/27297	10689: label_stop finished!
8402/27297	9551: label_stop finished!
8403/27297	3467: label_stop finished!
8404/27297	21092: label_stop finished!
8405/27297	26430: label_stop finished!
8406/27297	6473: label_stop finished!
8407/27297	38975: label_stop finished!
8408/27297	31478: label_stop finished!
8409/27297	18922: label_stop finished!
8410/27297	3213: label_stop finished!
8411/27297	14238: label_stop finished!
8412/27297	26829: label_stop finished!
8413/27297	6016: label_stop finished!
8414/27297	6699: label_stop finished!
8415/27297	11202: label_stop finished!
8416/27297	18642: label_stop finished!
8417/27297	27385: label_stop finished!
8418/27297	11644: label_stop finished!
8419/27297	24371: label_stop finished!
8420/27297	21340: label_stop finished!
8421/27297	6857: label_stop finished!
8422/27297	7340: label_stop finished!
8423/27297	21093: label_stop finished!
8424/27297	25959: label_stop finished!
8425/27297	18530: label_stop finished!
8426/27297	8633: label_stop finished!
8427/27297	8317: label_stop finished!
8428/27297	10967: label_stop finished!
8429/27297	6675: label_stop finished!
8430/27297	25768: label_stop finished!
8431/27297	15184: label_stop finished!
8432/27297	6923: label_stop finished!
8433/27297	29494: label_stop finished!
8434/27297	17724: label_stop finished!
8435/27297	34835: label_stop finished!
8436/27297	15210: label_stop finished!
8437/27297	21301: label_stop finished!
8438/27297	28146: label_stop finished!
8439/27297	2002: label_stop finished!
8440/27297	28152: label_stop finished!
8441/27297	22277: label_stop finished!
8442/27297	24692: label_stop finished!
8443/27297	8267: label_stop finished!
8444/27297	30895: label_stop finished!
8445/27297	23937: label_stop finished!
8446/27297	4693: label_stop finished!
8447/27297	18983: label_stop finished!
8448/27297	16186: label_stop finished!
8449/27297	6428: label_stop finished!
8450/27297	32053: label_stop finished!
8451/27297	26197: label_stop finished!
8452/27297	28090: label_stop finished!
8453/27297	21140: label_stop finished!
8454/27297	23396: label_stop finished!
8455/27297	19065: label_stop finished!
8456/27297	31088: label_stop finished!
8457/27297	7260: label_stop finished!
8458/27297	21010: label_stop finished!
8459/27297	13692: label_stop finished!
8460/27297	21193: label_stop finished!
8461/27297	1562: label_stop finished!
8462/27297	35207: label_stop finished!
8463/27297	27188: label_stop finished!
8464/27297	17199: label_stop finished!
8465/27297	7747: label_stop finished!
8466/27297	20911: label_stop finished!
8467/27297	7105: label_stop finished!
8468/27297	12142: label_stop finished!
8469/27297	6348: label_stop finished!
8470/27297	9914: label_stop finished!
8471/27297	6654: label_stop finished!
8472/27297	1837: label_stop finished!
8473/27297	15063: label_stop finished!
8474/27297	19364: label_stop finished!
8475/27297	12800: label_stop finished!
8476/27297	2588: label_stop finished!
8477/27297	25093: label_stop finished!
8478/27297	2258: label_stop finished!
8479/27297	14629: label_stop finished!
8480/27297	29967: label_stop finished!
8481/27297	13354: label_stop finished!
8482/27297	8612: label_stop finished!
8483/27297	33883: label_stop finished!
8484/27297	17976: label_stop finished!
8485/27297	6746: label_stop finished!
8486/27297	20275: label_stop finished!
8487/27297	19338: label_stop finished!
8488/27297	28849: label_stop finished!
8489/27297	13845: label_stop finished!
8490/27297	33564: label_stop finished!
8491/27297	17374: label_stop finished!
8492/27297	4161: label_stop finished!
8493/27297	4220: label_stop finished!
8494/27297	28767: label_stop finished!
8495/27297	3918: label_stop finished!
8496/27297	8506: label_stop finished!
8497/27297	10352: label_stop finished!
8498/27297	21965: label_stop finished!
8499/27297	4853: label_stop finished!
8500/27297	23838: label_stop finished!
8501/27297	31553: label_stop finished!
8502/27297	6615: label_stop finished!
8503/27297	20250: label_stop finished!
8504/27297	12777: label_stop finished!
8505/27297	28408: label_stop finished!
8506/27297	29670: label_stop finished!
