gid                 my results          his results         difference          
124992              28.2671927213       20.2596978666       8.00749485466       
127122              29.0769271242       27.0253227266       2.05160439762       
116314              25.5827825097       12.3728404456       13.2099420641       
116316              11.2600314362       10.6578373661       0.602194070153      
89125               6.03427907281       5.51356509095       0.520713981855      
39914               1.5                 1.5                 0.0                 
39242               23.871594534        17.8410939765       6.03050055747       
61938               19.8983845286       25.2359850132       -5.33760048461      
89114               2.95965008961       2.91582583002       0.0438242595911     
101695              6.54972817334       6.92142270466       -0.371694531321     
172986              22.7441218496       22.4032193983       0.340902451276      
112790              27.8961582604       33.2488598118       -5.35270155142      
112792              32.2622722079       28.6297179181       3.63255428978       
112794              29.7192670967       29.3169924226       0.402274674085      
112796              32.7240917273       21.8876397164       10.8364520109       
93238               6.06993012633       4.36419181325       1.70573831308       
114724              27.8467560029       22.6318680966       5.21488790628       
157564              28.4065449824       30.2983043906       -1.89175940817      
39064               30.7814469736       29.3945193161       1.38692765744       
49198               32.1373764126       31.7270376613       0.410338751327      
146624              19.437084144        15.4943581701       3.94272597387       
85800               20.9032902737       14.6537389131       6.24955136061       
150942              23.3676106523       24.5044916243       -1.13688097198      
172682              31.3721017361       31.1038108167       0.268290919428      
85802               31.1881950095       25.937312476        5.25088253345       
64510               28.7926750743       25.9722650997       2.82040997462       
64512               31.8233626156       28.7566840384       3.06667857721       
20504               31.3996984198       19.0474614507       12.3522369691       
140138              23.1041545336       15.1285785047       7.97557602895       
92884               11.9079827798       12.7486791519       -0.840696372102     
158222              3.06545740878       3.24412719344       -0.178669784659     
82880               14.5254299051       20.0088173274       -5.48338742234      
60738               25.8668625889       29.4826531887       -3.61579059979      
147044              14.9551472584       17.4904691229       -2.53532186451      
4576                21.9190831717       26.6874910897       -4.76840791796      
135250              21.9293836527       27.3813413129       -5.45195766013      
168062              30.0767671556       24.9153473266       5.16141982906       
168064              17.4251723787       27.3184657636       -9.89329338489      
125338              29.0503235271       23.6397520024       5.41057152467       
61530               31.3827642686       24.9129001769       6.46986409174       
61532               32.7311638619       27.0952730517       5.63589081012       
17448               32.8656163665       28.0288849501       4.83673141643       
50572               30.9962229654       29.8482407161       1.14798224937       
17450               31.2631377149       27.191962545        4.07117516998       
152942              26.5250534604       26.3197702049       0.205283255494      
168194              31.4681520739       26.8119086964       4.65624337751       
125632              32.7385305594       30.0704807967       2.66804976269       
29862               25.0795107969       25.8712784964       -0.791767699509     
138284              23.0445748382       27.2494816193       -4.20490678109      
84184               24.1492609162       32.5180668279       -8.36880591171      
62908               15.705291053        18.8214698655       -3.11617881248      
19406               23.1125460827       23.3306202423       -0.218074159564     
71526               11.7994222971       17.9070736818       -6.10765138474      
149090              23.3893189161       26.7054444429       -3.3161255268       
170936              28.1723514562       19.9888913608       8.18346009533       
172318              20.6731307152       15.2242324833       5.44889823187       
85820               21.1061646175       22.2609600583       -1.15479544081      
107430              32.3390342171       29.5727799795       2.7662542376        
75308               27.8530930974       27.2378542867       0.615238810711      
150970              27.0203602908       26.2949032281       0.725457062691      
128950              23.9599203048       29.0838028084       -5.12388250362      
31550               11.4548722786       15.0481517353       -3.59327945676      
110819              2.43978729037       2.91970110482       -0.479913814449     
140014              19.8542709932       17.7745174669       2.07975352629       
4886                11.0159637872       13.8786115792       -2.86264779204      
140988              23.8864193506       21.4797034481       2.4067159025        
38074               30.6504180149       26.9179985926       3.73241942229       
4888                12.6841893765       15.3234954673       -2.63930609082      
81542               22.3318582375       19.7127069715       2.61915126599       
33522               27.6912258673       10.9778803092       16.7133455581       
130864              27.5280799299       28.7122037608       -1.18412383088      
119938              25.2028255843       27.8065899418       -2.60376435754      
66548               25.2312045356       24.1346342316       1.09657030406       
17094               8.45275074093       6.97934963285       1.47340110808       
17095               22.8254076378       19.7845084846       3.04089915327       
74928               24.2247988168       24.3338686052       -0.10906978835      
107098              24.1181361689       23.6651184423       0.453017726615      
74930               19.6034799356       19.4171054533       0.186374482263      
20108               28.2747089771       22.223756657        6.05095232007       
9160                19.1655596541       22.0595266877       -2.89396703363      
159808              22.5850033443       23.3332003103       -0.748196965993     
163938              29.7516009184       31.450776734        -1.69917581563      
126694              29.4080343837       27.3524543654       2.05558001832       
147596              31.4258209036       30.7945437506       0.631277153022      
39206               28.5084789058       31.3771812613       -2.86870235547      
6106                30.350305419        30.1325951665       0.217710252466      
12044               22.9457759703       22.1233990557       0.822376914512      
104342              19.391068775        25.3366981695       -5.9456293945       
134392              22.680442246        26.5495424262       -3.86910018023      
6108                32.9419718189       30.1276073616       2.8143644573        
79270               5.89432115122       14.1291262947       -8.23480514344      
120736              33.0071989268       20.2852843293       12.7219145975       
23118               29.5294255498       20.3617510688       9.16767448096       
45392               28.8034469871       23.61902881         5.18441817709       
56560               30.7501806504       29.0677251488       1.68245550166       
4180                12.0795067345       13.702447122        -1.62294038754      
73217               18.0540182108       18.0177043482       0.0363138625508     
126687              10.0357546431       7.68438045208       2.35137419101       
137705              13.8089374024       16.9755452907       -3.16660788837      
71990               17.8635323428       17.2927807484       0.570751594459      
147452              16.5754114273       13.907602133        2.66780929427       
82452               27.1232435911       24.3236737693       2.79956982183       
122451              3.30414565704       3.16818097227       0.135964684768      
31680               13.7498539637       13.2552045616       0.494649402075      
12004               24.9662117628       27.1977983296       -2.23158656685      
131392              2.86247182306       7.7682874348        -4.90581561174      
120492              31.3063319876       23.503085237        7.8032467506        
64092               3.82989140896       20.3531952801       -16.5233038712      
67914               16.2689457281       29.7348096351       -13.465863907       
154268              18.9763897436       10.7579536691       8.21843607446       
66662               31.4382736337       22.9553584606       8.48291517311       
142056              23.5575537521       20.1920873849       3.36546636726       
77320               27.8987942879       29.4670275678       -1.56823327987      
55942               32.9624422713       17.4425083832       15.5199338882       
71378               29.9060456986       28.6447753619       1.26127033668       
60540               29.6911344846       32.5010412266       -2.80990674194      
60542               26.5825080846       32.5103909491       -5.92788286448      
16332               26.1289945079       25.5325140222       0.596480485728      
168136              25.9543036639       23.1841954081       2.77010825573       
146820              23.9089929486       23.533582292        0.375410656598      
168634              24.2679890574       29.8714988884       -5.60350983097      
113416              29.5043618592       28.1141935277       1.39016833149       
148086              12.4608501912       32.2056628633       -19.7448126721      
169912              11.2691888426       9.34211397629       1.92707486628       
81616               10.9457551873       11.4279903604       -0.482235173094     
7582                22.3290557824       32.8122424331       -10.4831866508      
164894              32.8866427743       31.9687674372       0.917875337063      
120908              30.8103989381       31.9500670391       -1.139668101        
110128              31.7320127838       31.9911387389       -0.259125955068     
75446               30.1082172046       28.5158105779       1.59240662663       
116551              22.7292570433       20.3112975958       2.41795944752       
127349              16.4201879535       12.9145548517       3.50563310181       
171179              17.7576493183       13.3139699868       4.44367933151       
147119              15.6634925273       12.367036381        3.29645614636       
159274              27.2451639391       24.180738145        3.0644257941        
15534               26.8382080702       28.8146514836       -1.97644341345      
92082               31.2545849406       23.1617330677       8.0928518729        
156118              29.980004642        25.9585125189       4.02149212308       
123142              32.797743305        23.6270321033       9.1707112017        
72972               29.6400768833       28.0211826143       1.618894269         
148424              30.7725443343       26.816146717        3.95639761722       
170296              29.9295980217       31.1001135736       -1.17051555196      
50724               6.06609360456       6.71567378952       -0.64958018496      
124164              23.0504169308       30.3067554579       -7.25633852713      
23116               5.65772816273       17.034646683        -11.3769185202      
131598              5.77558375085       15.7976344685       -10.0220507176      
120734              23.867962311        27.680975767        -3.81301345605      
109992              29.0416426162       21.4372768355       7.6043657807        
109994              26.4536703637       21.0381841024       5.41548626127       
109996              28.353050085        25.7315711656       2.62147891935       
67264               31.2927340439       24.6463454538       6.6463885901        
142686              25.3359872926       13.4481401172       11.8878471754       
128864              24.4281986062       16.4463306345       7.98186797169       
141979              24.7860247113       26.2743281483       -1.48830343695      
56748               29.5225904097       31.211355375        -1.68876496531      
142914              7.8679942684        7.64725819559       0.220736072805      
164860              22.5282707866       26.4550017542       -3.92673096761      
164862              20.7086825736       21.6203214139       -0.911638840299     
16638               11.8717697994       15.2835993399       -3.41182954044      
135160              15.1478067396       22.4697742476       -7.32196750803      
164264              17.7261031381       19.5295620218       -1.80345888368      
123090              32.0075217511       24.7329820245       7.27453972654       
30304               32.5752579566       27.5094891397       5.06576881685       
8236                27.5700934482       26.5145852561       1.05550819209       
8238                17.7904888041       18.4970999345       -0.706611130335     
124506              14.9095257341       18.1738786257       -3.26435289164      
56120               1.65509944791       1.65509944791       0.0                 
16072               32.3646861985       26.6291456867       5.73554051179       
45606               29.8034677634       26.5678882983       3.23557946518       
45182               30.8455385067       32.5948850585       -1.74934655179      
120211              20.1143331121       23.4728782965       -3.35854518444      
153183              29.6936546416       23.7199241412       5.97373050045       
116421              24.0770306381       23.2188933292       0.858137308888      
167834              16.6969397337       20.5384688172       -3.84152908348      
37478               23.3674138445       31.6539471699       -8.28653332533      
84602               12.2629722588       12.5289874043       -0.266015145482     
34484               10.0398762284       32.3438428431       -22.3039666147      
88694               8.89434479168       24.9548414626       -16.0604966709      
110206              7.73899603611       32.4704787681       -24.731482732       
153938              7.53754807115       28.3084939607       -20.7709458895      
34486               26.9681638128       26.8274760464       0.140687766415      
95080               32.0443054744       30.4287823019       1.6155231725        
116484              28.9684563532       32.0643372671       -3.09588091398      
73714               27.0969337931       30.8999598439       -3.80302605073      
12396               26.7040348792       31.0014662552       -4.29743137603      
131776              32.5226631705       27.2598744766       5.26278869388       
1561                9.0573571729        15.3833038382       -6.32594666527      
11554               17.0223002925       13.8964525812       3.12584771124       
51138               11.1562703          20.3665341962       -9.21026389624      
171195              12.7836836078       11.9823658811       0.801317726763      
90572               20.1207660098       30.4167530274       -10.2959870176      
77908               32.2950325278       33.0022323863       -0.707199858492     
142716              30.9260716978       28.3550669638       2.57100473405       
77904               31.69291674         30.1318513837       1.56106535638       
135304              27.7660604056       29.6712138813       -1.90515347569      
37818               27.5552182824       23.7187312583       3.83648702417       
90242               30.5402235498       24.1040547311       6.43616881868       
113406              20.5748299135       15.8446849389       4.73014497457       
142494              25.42820015         18.4842876971       6.94391245287       
164480              18.7972094278       26.6863079755       -7.88909854764      
120518              20.8803235768       30.847685262        -9.96736168517      
80738               28.8039279119       24.9200195263       3.88390838562       
102394              22.4977523175       23.6151971844       -1.11744486692      
118128              26.0884878093       28.1971212027       -2.10863339333      
118130              25.2757943585       19.0959709821       6.17982337637       
70298               24.9792834904       20.0228606279       4.95642286252       
59460               26.779859869        27.5418207032       -0.761960834261     
19920               32.7599193318       27.6350384593       5.12488087253       
56198               32.3952703412       31.3007187861       1.09455155508       
142358              29.9642743617       32.5335246107       -2.56925024898      
40404               28.3587835845       28.6880829664       -0.329299381903     
402                 26.8880906987       28.0282227632       -1.14013206445      
163964              13.9885246278       28.9033152764       -14.9147906486      
95880               22.6757492972       24.7127583908       -2.03700909351      
161102              22.8490656176       30.3689191564       -7.51985353878      
127970              25.3501076769       27.322774649        -1.97266697205      
161104              16.2834084082       22.9226807666       -6.63927235844      
164121              13.7074773819       21.373083797        -7.66560641519      
119924              18.1745967822       26.7546771295       -8.58008034726      
11938               21.1452677086       23.880187918        -2.73492020941      
51784               22.3876589818       23.8441249259       -1.45646594405      
142062              25.4537909819       23.6669022334       1.78688874852       
33618               12.667151435        19.2145233427       -6.54737190768      
44734               28.4289763507       30.9666439096       -2.5376675589       
60470               20.2109326185       17.7977862029       2.41314641562       
128868              7.57870484378       10.1787433624       -2.60003851861      
117662              25.5994271341       29.4990814499       -3.89965431583      
31156               32.3122328672       26.1493612423       6.1628716249        
96400               33.1235038562       20.8010302873       12.3224735689       
117664              25.596852611        15.9236076132       9.67324499785       
134930              18.3236987749       17.4072922745       0.916406500364      
167774              22.438761254        22.2546192423       0.184142011733      
6006                32.8072329388       32.6151509404       0.192081998398      
91796               31.1102729689       25.3537049545       5.75656801441       
152962              7.4407760997        8.53342123447       -1.09264513477      
119944              19.7168274341       20.8875826507       -1.17075521664      
66566               33.0192823473       24.1114119924       8.90787035486       
132033              13.489499163        14.8509163749       -1.36141721197      
27836               29.6086516624       25.0266581497       4.58199351272       
37958               30.5106419989       33.0530598956       -2.54241789668      
49094               10.5567986976       16.895587566        -6.33878886843      
33552               20.5449980368       24.5093538684       -3.96435583162      
83594               19.7337072426       19.8629474038       -0.129240161176     
18196               6.2586030442        11.6820612737       -5.42345822947      
93654               23.7354562031       16.2252625223       7.51019368079       
122921              16.6402360549       17.422269505        -0.782033450112     
155897              4.30790528933       4.96575986383       -0.657854574505     
56087               31.3249837167       30.6277029093       0.697280807346      
127752              26.0045614102       26.8853769502       -0.880815539914     
116942              19.5525733719       26.0277169877       -6.47514361582      
22888               15.1085588286       17.035961845        -1.9274030164       
98828               22.9880323454       23.9551843492       -0.967152003813     
153000              12.398499801        9.40842238281       2.99007741816       
40337               30.4715792803       27.1964072576       3.27517202276       
137703              26.3375347508       25.4537985726       0.883736178234      
11660               27.8405923916       27.0225294981       0.818062893493      
170460              6.9525221583        9.25135902151       -2.29883686321      
3442                2.60986938272       3.23715738646       -0.627288003736     
135514              25.3433780374       29.9359279715       -4.59254993408      
38054               27.8589921219       27.4045920477       0.454400074236      
49180               25.9807266333       32.2760733589       -6.29534672567      
64444               23.5404708396       28.7239939314       -5.18352309176      
64446               15.945816698        24.888747422        -8.94293072399      
107342              29.4099499683       23.876901059        5.53304890935       
124222              31.3580724635       29.532112572        1.82595989149       
26644               32.2771402073       30.7258711842       1.55126902303       
4508                33.0725260509       33.0958839981       -0.0233579471395    
49698               30.9212209513       29.5741448362       1.34707611515       
59922               30.6436718653       31.0976342797       -0.453962414371     
59924               31.6333411519       30.1037272243       1.52961392757       
15030               32.4950629102       25.6736637194       6.82139919087       
124616              28.3227723183       30.7591587837       -2.43638646542      
109730              29.4905539292       28.3362415667       1.15431236255       
67024               28.5255481814       30.874548826        -2.34900064467      
60270               27.7509094322       28.6637597609       -0.912850328712     
60284               29.585606812        32.050713234        -2.46510642203      
171684              21.8497225044       31.9448022958       -10.0950797914      
159460              10.2932362456       10.6893246155       -0.396088369914     
17786               22.0189112794       27.6535348873       -5.63462360785      
50990               24.2221850033       18.6671949511       5.55499005216       
17788               29.8290714165       26.0116057454       3.81746567111       
137238              25.7961898979       24.2487329389       1.54745695899       
60026               26.4248441088       31.3089245773       -4.88408046853      
146342              24.3134191611       20.629599211        3.6838199501        
33878               30.5111709365       33.0271347369       -2.51596380041      
22729               21.8815382423       16.5250851823       5.35645306002       
642                 24.9518923401       27.4254516891       -2.47355934908      
88214               23.1178888076       31.6141026336       -8.49621382594      
123998              27.5857367121       26.4633756616       1.12236105053       
36442               29.6909069451       26.8507706528       2.84013629224       
133964              24.5338728497       33.2226385911       -8.68876574138      
122998              16.4762354704       17.1251026642       -0.648867193811     
62948               23.2944354727       24.3127758367       -1.01834036394      
61144               29.475992859        26.7479593011       2.72803355791       
82431               28.5802711978       25.3546131375       3.22565806033       
61453               1.5                 1.5                 0.0                 
147420              8.13607120864       8.48319540511       -0.347124196469     
39010               24.9103967822       23.7770977944       1.13329898771       
5802                32.3887973331       21.5056680481       10.883129285        
136520              23.6488405332       30.0240497682       -6.37520923507      
125566              30.6163181629       28.7213795155       1.89493864737       
148264              18.2997438256       17.7209181487       0.578825676816      
672                 26.4357601275       26.1999041875       0.235855940023      
72964               27.7074042849       30.2965500849       -2.58914580002      
159798              31.2592388769       31.0757382383       0.183500638526      
126684              30.2208838107       32.6331026427       -2.41221883208      
98014               24.1294567195       22.940696207        1.18876051242       
72958               30.7146972406       32.5473124804       -1.83261523977      
62128               32.6263574954       28.3548723781       4.2714851173        
105034              32.3680109678       29.9243468311       2.44366413677       
153504              31.0238968863       27.487018056        3.53687883026       
120572              31.868123277        27.8985977006       3.96952557634       
67122               26.8128893954       28.9104632982       -2.09757390282      
62394               31.9381727033       30.7020896729       1.23608303045       
62396               30.1060367419       18.8942549826       11.2117817593       
14310               28.2485199109       29.7250704419       -1.47655053102      
90540               23.7055805664       18.0681032966       5.63747726978       
170029              22.3771437624       29.6268267958       -7.24968303336      
63930               26.4315006715       16.5407699633       9.89073070811       
150356              20.3812297715       21.1833163189       -0.802086547401     
116590              26.6477619114       25.6662616424       0.981500268935      
160518              24.6424758294       19.8929498327       4.74952599673       
149080              21.5979976887       15.109416333        6.48858135569       
1080                29.1757871949       30.2889012629       -1.11311406799      
1082                29.2123600088       30.1348664088       -0.922506400054     
3962                28.3069436319       30.2179641285       -1.91102049658      
99232               26.7997787239       30.2823112129       -3.48253248904      
153408              24.4050203594       28.2401165808       -3.83509622146      
77684               24.8541468895       25.3722946887       -0.518147799264     
56322               24.2058662773       29.0834914149       -4.8776251376       
56324               22.7587548219       28.0771681313       -5.31841330935      
18498               27.3199880312       29.3415687533       -2.02158072205      
167768              27.6832057875       24.1240272911       3.55917849645       
167770              29.0088036242       31.4068078061       -2.39800418188      
83214               30.9846448144       28.7061114368       2.27853337755       
99496               25.5068324871       27.6154024422       -2.10856995511      
162042              29.1966719087       25.5578876809       3.63878422777       
123968              27.182327974        32.1657749078       -4.98344693381      
26378               30.6631452806       27.9025457271       2.76059955355       
40646               1.89340810031       1.89340810031       0.0                 
135415              21.4351522747       18.5346864146       2.90046586014       
137724              27.123456622        24.5719766897       2.55147993233       
105302              13.8644811825       16.5163328339       -2.65185165134      
73916               4.00220552784       4.21348641596       -0.211280888118     
93600               20.9382380303       28.1825151653       -7.24427713505      
103081              21.5887730047       27.5957376985       -6.00696469374      
31570               27.7312717466       30.9754076365       -3.24413588992      
140168              28.7137559574       32.1065702377       -3.39281428036      
42710               31.3679827605       32.917650926        -1.54966816557      
53806               30.5877166388       31.542241866        -0.95452522721      
150986              29.7628137243       32.7167711977       -2.95395747344      
71234               15.1920889614       15.4717882112       -0.279699249803     
157190              28.1528981422       23.6473022693       4.50559587293       
15038               28.059335287        26.4901043468       1.5692309402        
3756                27.3130981393       18.6944777389       8.6186204004        
36961               32.4254456404       28.758791893        3.6666537474        
129090              23.6611323998       28.478828548        -4.8176961482       
27966               19.2605804634       20.7359605796       -1.47538011623      
147460              6.51866513618       6.95621233441       -0.437547198232     
153103              16.649039176        31.1584593215       -14.5094201455      
22484               11.9501684915       17.1514685955       -5.20130010398      
87804               11.7709688209       17.3672975958       -5.59632877495      
109434              23.2612765259       14.921875516        8.33940100991       
23364               31.0228435271       27.2154232592       3.80742026795       
40078               20.6199899654       19.60871209         1.01127787546       
94252               23.2649762041       21.4406683733       1.82430783081       
28966               27.4697286756       31.1126908028       -3.64296212727      
6888                22.2973881111       28.2966739639       -5.9992858528       
48776               20.59966356         20.9117711599       -0.312107599971     
15698               24.0916523495       26.2925692294       -2.20091687982      
91854               27.8792094209       16.9446617          10.9345477209       
132382              25.0297332949       27.7017118749       -2.67197858001      
76770               8.51930816484       16.4522427963       -7.93293463149      
72772               27.3051361029       26.9642677612       0.34086834176       
40740               28.6032603862       26.2821163536       2.32114403263       
7578                22.0691695471       19.3211981161       2.74797143093       
112008              28.58318057         31.2048524809       -2.62167191096      
155788              29.7940939754       31.2363842831       -1.44229030773      
36264               31.798484909        30.3700189932       1.42846591577       
24                  31.226502085        30.3098049179       0.916697167095      
94180               33.1417652561       30.5582900298       2.58347522626       
115628              31.4979545493       31.1046771142       0.393277435104      
112030              22.6945402164       21.8002801656       0.894260050831      
61616               14.6633977246       12.2545020135       2.4088957111        
18578               11.2791858882       14.5987785945       -3.31959270634      
138102              23.037120416        22.9316476529       0.105472763168      
170908              24.5534450601       29.5983106479       -5.04486558784      
170910              26.9518200162       30.0847908688       -3.13297085261      
83996               2.46172350928       2.56304165244       -0.101318143163     
153694              25.4137564483       30.6145942334       -5.2008377851       
164686              23.0610751515       27.4937249875       -4.43264983594      
34274               29.0532700102       28.4694881133       0.583781896863      
131394              26.1867531456       26.063839181        0.122913964661      
77696               26.5917330396       31.6713421072       -5.0796090676       
56344               24.8791073282       31.6824863926       -6.80337906432      
12006               4.52780855412       4.75146302077       -0.22365446665      
82138               22.0522162629       18.6542430215       3.39797324138       
88042               18.5065258429       20.8512751614       -2.34474931847      
66928               20.2175663245       23.2991095029       -3.08154317837      
56200               25.7069712233       24.8371020016       0.869869221706      
142360              21.7582305079       24.6243840637       -2.86615355587      
127366              5.53928835356       7.8920771061        -2.35278875254      
160520              21.4030242795       29.7770684443       -8.37404416477      
41014               23.5802197114       24.9829361001       -1.40271638869      
73218               31.5685652378       30.0236829238       1.54488231392       
105032              31.9235423157       24.8484933886       7.07504892706       
22950               29.3173716175       25.1933942945       4.12397732302       
88238               28.7460200866       33.2988227874       -4.55280270072      
29310               31.6401144748       32.8936153072       -1.25350083241      
141320              28.7594067939       25.8975381479       2.86186864596       
130154              28.2268182297       30.2953667211       -2.06854849144      
157842              29.0772724119       25.0118103326       4.06546207928       
124912              29.0995653791       23.3654272612       5.7341381179        
87399               22.3591328193       20.8572501373       1.50188268192       
157010              26.7687166841       13.4744031241       13.29431356         
37468               31.986004973        26.0350598785       5.95094509451       
135004              28.579625889        31.004882581        -2.42525669202      
81006               31.7216215894       33.1369659466       -1.41534435722      
59750               30.9866574167       29.9987970191       0.987860397572      
146014              22.5983080992       22.9223034109       -0.323995311733     
37466               15.0173849664       11.2326898825       3.78469508397       
92306               12.3690775041       16.0620931455       -3.69301564137      
67760               22.0856387745       17.696108611        4.38953016352       
22896               15.2764150208       17.700530155        -2.42411513422      
1324                11.7154403694       10.3943721138       1.32106825561       
170922              6.47484959591       6.22147989194       0.253369703974      
77430               9.85204330069       9.47475759655       0.377285704144      
682                 8.37776332027       11.7668099018       -3.38904658158      
173598              23.3125807379       22.998430495        0.314150242923      
129788              4.9277931677        7.92307334893       -2.99528018123      
118854              28.3243706887       27.7981006796       0.526270009119      
158990              25.6501034845       27.0789089639       -1.42880547938      
169694              24.8620466554       25.4361674814       -0.574120825931     
169770              28.1474733353       28.1883746408       -0.0409013055162    
125924              31.2698856448       30.7561104587       0.513775186073      
28358               24.7767425378       17.7378784498       7.03886408804       
131824              23.7133331285       19.2003214539       4.51301167461       
115042              30.8097480846       28.0168453528       2.79290273187       
111568              27.9061579911       29.4302123718       -1.52405438077      
110086              18.7257403441       20.9961444098       -2.27040406569      
103190              27.0293547523       32.72076221         -5.69140745771      
113812              26.1718210114       29.1725481973       -3.00072718594      
115454              23.0833193857       32.9911527779       -9.90783339222      
27964               26.326565535        26.2149743493       0.111591185673      
50166               18.8095788072       20.5135499308       -1.7039711236       
61480               21.9299139567       23.7197196327       -1.78980567604      
61198               30.7078844493       28.3961826203       2.31170182904       
75346               13.0319460594       14.0827935212       -1.05084746177      
151004              28.6305992925       26.0782991498       2.5523001427        
102552              20.5821524402       19.396973313        1.18517912715       
26420               11.9850971038       14.2457156384       -2.26061853465      
37671               18.7527529863       13.214798052        5.53795493428       
49704               6.02645737071       7.34497741237       -1.31852004166      
100128              25.7678821623       26.0412476648       -0.273365502486     
